split,chip_id,role,source_layer,source_object,source_url,local_path,source_size_bytes,sha256
train,8344223,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8344223_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8344223_S1OtsuLabelWeak.tif,raw/train/labels/8344223.tif,2603,fd760ebb63e4723116ac6d410eb7198df8dd63224b31f56b3f8f6dfa3582b05b
train,8361926,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8361926_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8361926_S1Weak.tif,raw/train/images/8361926.tif,1656689,f76a4b0df9a7ff6e09f3c09b15cdf7d3972954841e5b35e09fed41ca7066f421
train,8361926,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8361926_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8361926_S1OtsuLabelWeak.tif,raw/train/labels/8361926.tif,2939,16d76de73d9262ce849191e4e13eee00af3aa842ded294207d3960b15b6e4172
train,836564,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_836564_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_836564_S1Weak.tif,raw/train/images/836564.tif,1694581,20de72a13f9a874fb2d2b178e3c9e9789a567af1677101dacb9429b3e110e42d
train,836564,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_836564_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_836564_S1OtsuLabelWeak.tif,raw/train/labels/836564.tif,1919,4d4440662c58fd58d7a20aefe4b3a58f9bee7b3ee6a9c11dfa3edc398287b189
train,8371341,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8371341_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8371341_S1Weak.tif,raw/train/images/8371341.tif,1668016,52b4d923312d7389eaf1da6f620a62e73d7a3ae64e2f50388be3e84c09ce2beb
train,8371341,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8371341_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8371341_S1OtsuLabelWeak.tif,raw/train/labels/8371341.tif,1356,2fd6651dc4f90cf4009098f9105491dba585ac5f446294961cc4929d1c2caff8
train,8390255,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8390255_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8390255_S1Weak.tif,raw/train/images/8390255.tif,1658534,d9a034f0d7af43050d9cd139ca99f429a618b1523b6adfeeee6ea77bde89c87a
train,8390255,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8390255_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8390255_S1OtsuLabelWeak.tif,raw/train/labels/8390255.tif,1605,4466d4cb821bc91c1f4ee469d82e5b33ff242d6954b5667d0ee197cce8fe222f
train,8394141,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8394141_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8394141_S1Weak.tif,raw/train/images/8394141.tif,1663070,76ad9d6b9903fa417d9121cb3a47f25e01737b544ef2ebba12e7e8cb99b1c3ed
train,8394141,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8394141_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8394141_S1OtsuLabelWeak.tif,raw/train/labels/8394141.tif,3760,80be2db64005428ada32e7b316aae873709455ebd69315e45229962014c2393d
train,8408202,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8408202_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8408202_S1Weak.tif,raw/train/images/8408202.tif,1664150,74daa9ea467e84c322e7e1ac476ac5062e1c19c83d54ec59bea54b1c6287c996
train,8408202,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8408202_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8408202_S1OtsuLabelWeak.tif,raw/train/labels/8408202.tif,1576,5358ee5d9c07f9c4c9e05b0cb61057377699dde6a20a218c6d5332f32e9c0dd5
train,8414614,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8414614_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8414614_S1Weak.tif,raw/train/images/8414614.tif,1662515,a56f823dadb009ec43813e4a1b6b604bc97fc2b751bb521ef79a9358e12a9fc6
train,8414614,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8414614_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8414614_S1OtsuLabelWeak.tif,raw/train/labels/8414614.tif,3707,243768d7e53a34449ecf7e7e898cd97858ed3dc5d7b32a85fc829df6291539fa
train,8430485,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8430485_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8430485_S1Weak.tif,raw/train/images/8430485.tif,1666276,3f08f710f2fab07ac0e09f22df591fc4be83d584c5e21e9964ba1ff240b06645
train,8430485,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8430485_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8430485_S1OtsuLabelWeak.tif,raw/train/labels/8430485.tif,1510,b03cbe306d3455c46d15bcac31f154d4070aa8a73ee66420472f8bf450f70cae
train,8450802,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8450802_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8450802_S1Weak.tif,raw/train/images/8450802.tif,1676570,69fdcb2c19ce6c72dc32704ca8be396dc522075a890b1a71f6c86ce69e0bdd93
train,8450802,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8450802_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8450802_S1OtsuLabelWeak.tif,raw/train/labels/8450802.tif,1099,0d34a591a6ca339d36b1b59ecec2ffd894937a53321f5f389e5165313943d559
train,8458452,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8458452_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8458452_S1Weak.tif,raw/train/images/8458452.tif,1658558,4e8d47aaafa5577705f8af9a3fa29f950fd4ba2b4b8cd6858b92d895ba5dfc3d
train,8458452,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8458452_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8458452_S1OtsuLabelWeak.tif,raw/train/labels/8458452.tif,4149,a7cdd102c23a61b3cbba9f926feff9f16cc8dbd5d669fcf2e82177cbca26e634
train,8484265,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8484265_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8484265_S1Weak.tif,raw/train/images/8484265.tif,1664357,752a736a945692425607fc7f878582404cc3e6268875fda9bbb2e7438687e20a
train,8484265,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8484265_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8484265_S1OtsuLabelWeak.tif,raw/train/labels/8484265.tif,1548,a5e98edb46ac0e6fda0b1adf25e19bfe6c1b3c79702c5d35d9a253582b7760ce
train,8495295,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8495295_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8495295_S1Weak.tif,raw/train/images/8495295.tif,1671400,b760085732a330f0a7420900d4dff878ecfa03588757d262263b26fc6eaf59f0
train,8495295,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8495295_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8495295_S1OtsuLabelWeak.tif,raw/train/labels/8495295.tif,6284,7ad8b053a99d9107e246427631bfa795950ead51eb4b206ffed59f08a0bdb1f6
train,8516744,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8516744_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8516744_S1Weak.tif,raw/train/images/8516744.tif,1672742,0b08d3c023f857cd0466b2169929c7cccf29df9a0dbd99881c638fc65eaf04cd
train,8516744,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8516744_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8516744_S1OtsuLabelWeak.tif,raw/train/labels/8516744.tif,1192,0dceaaed76b2b7da288bdcd4b16367c24993b10172d3e95a9987a960b31b9f6a
train,8520114,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8520114_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8520114_S1Weak.tif,raw/train/images/8520114.tif,1657850,bb742325180cf7b70c97030e3811cc70932cfb7ddc7e982825a039cf56bb6d14
train,8520114,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8520114_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8520114_S1OtsuLabelWeak.tif,raw/train/labels/8520114.tif,2349,e72dbc9e842ec4336ef821909e25a28457a0f6ed08ebfa7877c66eea7e501742
train,8525476,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8525476_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8525476_S1Weak.tif,raw/train/images/8525476.tif,1662939,dc0fc17ae9eeded08cf24a9a2e8d985a86fb3ab09f5d847d8e2c2f92494e0976
train,8525476,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8525476_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8525476_S1OtsuLabelWeak.tif,raw/train/labels/8525476.tif,1434,b44b54b01ac031de532f3f16db8344f1feaee417b1c530adb0df90ff3e35573d
train,8535421,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8535421_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8535421_S1Weak.tif,raw/train/images/8535421.tif,1686535,1a57128f08d9917a1e6f59c917ae260616e1caecb3ba6db315f30d24a13917f1
train,8535421,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8535421_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8535421_S1OtsuLabelWeak.tif,raw/train/labels/8535421.tif,1933,6500656711649f5af5cfe1e5bad0c24aac9a9418b4fd3ad5592d8df33de0a5f3
train,8540061,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8540061_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8540061_S1Weak.tif,raw/train/images/8540061.tif,1659220,66a11313052024d4610f1bfdd2886420ac0b711d001febf91c3e25ec7f55744f
train,8540061,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8540061_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8540061_S1OtsuLabelWeak.tif,raw/train/labels/8540061.tif,1099,d687783c7eb748ffea3940e49bf78dfe9b2eba9cf7cd3c3031037f7c4e71ef53
train,8564112,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8564112_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8564112_S1Weak.tif,raw/train/images/8564112.tif,1689266,3da21b16912bbb31272f4c5d59e91bf66585f38bee294fe78f427f44482c1826
train,8564112,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8564112_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8564112_S1OtsuLabelWeak.tif,raw/train/labels/8564112.tif,2336,3b46f61a8b508b4e1f616a2d9c0f8d2409fb74393145c4e10943936bb7332371
train,8585244,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8585244_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8585244_S1Weak.tif,raw/train/images/8585244.tif,1674667,c42b41a36daaf230d1343a6edf3b00e564c0eb9d3e8ac0d128c7a7f95048ec19
train,8585244,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8585244_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8585244_S1OtsuLabelWeak.tif,raw/train/labels/8585244.tif,1528,f063348360c9068f3fec53c59cf6c9afb9027166672709c0091bad5975bb516d
train,8622169,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8622169_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8622169_S1Weak.tif,raw/train/images/8622169.tif,1661422,a45952c3ab4b06cf6f8da68d224abac5fec57ee23a6e51c6a6466143ded40d06
train,8622169,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8622169_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8622169_S1OtsuLabelWeak.tif,raw/train/labels/8622169.tif,4794,9c358be0ec619458c51fa695cfcac2a3c3a3483a5d2675a44d64aa990fa2b71f
train,8636160,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8636160_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8636160_S1Weak.tif,raw/train/images/8636160.tif,1699471,ecdfb61d23a6238ad0b404ffeea0c54a6370b4c14bbfbc5fe79b00e0391ddd06
train,8636160,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8636160_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8636160_S1OtsuLabelWeak.tif,raw/train/labels/8636160.tif,1294,393b34af6b099aef97a41eae0941bd23370a0aa86cc3781dda2f65cf4e32a75e
train,8641929,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8641929_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8641929_S1Weak.tif,raw/train/images/8641929.tif,1657629,20a98a0285ea4564360538d0afda40fb8d10c56f397140461d629c1847a6c60d
train,8641929,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8641929_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8641929_S1OtsuLabelWeak.tif,raw/train/labels/8641929.tif,4658,c194f1771ffc574ec6bdb0fcb98949d19792add6b78c8d5924c8875d6e2fb56d
train,8642589,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8642589_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8642589_S1Weak.tif,raw/train/images/8642589.tif,1667769,5a2036ef871caef3c786f29c139f9cb3f65ea4720dfdb937cd69fc2cac04dece
train,8642589,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8642589_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8642589_S1OtsuLabelWeak.tif,raw/train/labels/8642589.tif,5126,e9f31e49bc49513f38ceef06ae6a4eace37f5d42343fac7e83456a5efac3fa6c
train,8673068,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8673068_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8673068_S1Weak.tif,raw/train/images/8673068.tif,1656099,79bfea0b471e875243e01512af1b88c89fda9e9bd668ccd10104e50ad1b76a91
train,8673068,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8673068_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8673068_S1OtsuLabelWeak.tif,raw/train/labels/8673068.tif,2192,f522acb1913cfc29edea14837332acdd7b1111de00f142525bbaf471fed5e057
train,8674648,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8674648_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8674648_S1Weak.tif,raw/train/images/8674648.tif,1661079,0d8b74e619969e29533d07d6be060768d82b37f9b89832f5b6fa9e959b8060c4
train,8674648,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8674648_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8674648_S1OtsuLabelWeak.tif,raw/train/labels/8674648.tif,3733,809c98acb0a6fec82f10c69260eb26bea0377007d4324cc73287ee7fb1929743
train,869294,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_869294_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_869294_S1Weak.tif,raw/train/images/869294.tif,1672169,8950220065896a39f949717d0ad89ad94e70e86347bcb28592614efede45a3fa
train,869294,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_869294_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_869294_S1OtsuLabelWeak.tif,raw/train/labels/869294.tif,1322,63b6d5725447ea0276093610ed2129523a6481eea7bf7cb89218e1e48881cacf
train,8739506,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8739506_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8739506_S1Weak.tif,raw/train/images/8739506.tif,1665615,8fb786fff434c0d0cc989fa809fc92096a2579f608128fb63ecf3d335169ad54
train,8739506,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8739506_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8739506_S1OtsuLabelWeak.tif,raw/train/labels/8739506.tif,6346,80c87d2628db00b2e076ffbb49520f2767688be55e808cc620a77dd86f399041
train,8746652,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8746652_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8746652_S1Weak.tif,raw/train/images/8746652.tif,1653488,2e7a41257476b83bbfb39710d203b553db24651d86addcebcca6b8464eebc43a
train,8746652,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8746652_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8746652_S1OtsuLabelWeak.tif,raw/train/labels/8746652.tif,1251,656cad381593ec2d7a143317b8f6c15ca90a8e2771ce70fa80b5425357bba95e
train,8766372,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8766372_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8766372_S1Weak.tif,raw/train/images/8766372.tif,1663399,f6045a78320d46b3cdc1aa2a6d07cc1cd276b246608192f871a7a85269360870
train,8766372,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8766372_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8766372_S1OtsuLabelWeak.tif,raw/train/labels/8766372.tif,2651,b50a4ca511195b49b35ffc3c3d290341e12a5c2ce7a02e990ac4d4f989d2b349
train,8773579,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8773579_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8773579_S1Weak.tif,raw/train/images/8773579.tif,1675587,7cd13621a3a105af6ed171db525afe82c136cd2d2ddd46d88b7342469a11f80c
train,8773579,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8773579_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8773579_S1OtsuLabelWeak.tif,raw/train/labels/8773579.tif,1112,28a94a9708ca015764626879372630c577c908989b1b1dd5187e4d3b712bb94a
train,8798232,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8798232_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8798232_S1Weak.tif,raw/train/images/8798232.tif,1667896,39511ed68d9a3f1492cb151433462f7776dc75c280e57ac7db1c080e89d6a3ae
train,8798232,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8798232_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8798232_S1OtsuLabelWeak.tif,raw/train/labels/8798232.tif,2054,121dd38baa7fa5b0c2bc7bdbec31f3df16495df6ae8b4ce7ab5a1fab5ced24d2
train,8862939,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8862939_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8862939_S1Weak.tif,raw/train/images/8862939.tif,1655323,7ff32ebe5cdfdf04dc0868ce18f54514b2cefb50ce8cd87a574a3f95481f10d6
train,8862939,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8862939_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8862939_S1OtsuLabelWeak.tif,raw/train/labels/8862939.tif,3322,e626b49d2457eb0f8ee85944f5bbe69ffe458576cf7de04cc0961c02b9022447
train,8871992,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8871992_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8871992_S1Weak.tif,raw/train/images/8871992.tif,1680254,9bd892c41aad1c9cc41d3593c839b567502adb7bfd8ad52dd17ab3c286b90b3f
train,8871992,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8871992_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8871992_S1OtsuLabelWeak.tif,raw/train/labels/8871992.tif,1107,a20fe61e6f6450c1cf96c77c620632239099320068da2eb9658ff96b754d5483
train,8889608,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8889608_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8889608_S1Weak.tif,raw/train/images/8889608.tif,1669128,660d9e7f7dada2bb03f86532780616e677bf40be1f444386179ad3ec38cd2d5b
train,8889608,label,S1OtsuLabelWeak,v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8889608_S1OtsuLabelWeak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1OtsuLabelWeak/India_8889608_S1OtsuLabelWeak.tif,raw/train/labels/8889608.tif,2342,9749e024b616b675c7bbfdc672160cf19ce9d1a39f6ab0e364a65d7c84203160
train,8891261,image,S1Weak,v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8891261_S1Weak.tif,https://storage.googleapis.com/sen1floods11/v1.1/data/flood_events/WeaklyLabeled/S1Weak/India_8891261_S1Weak.tif,raw/train/images/8891261.tif,1677862,7853f6399105eaebb6af8275b6575109ff513041e7aff62495a2067a161d1eba
